S0,K,T,r,q,v0,kappa,theta,sigma_v,rho,price
105.0,110.68892510948443,1.0,0.05,0.0,0.06602468734445803,4.151697986113304,0.07693684306982257,0.14530011648802682,-0.5686416837624697,11.204070790653365
105.0,122.36843138329837,1.0,0.05,0.0,0.022253305617939367,4.43312313817791,0.038829192666731197,0.2094959366067131,-0.3932695438793985,3.581491123272528
105.0,128.36403328417595,1.0,0.05,0.0,0.05257450441228139,2.4572945596122535,0.05436962576444001,0.21470081630720161,-0.3597437507063148,3.754554944518577
105.0,94.26267634026783,1.0,0.05,0.0,0.04877345639207047,4.4318338754502395,0.035822554180166236,0.3031791761154577,-0.7496742088886008,17.9306043131161
105.0,80.33949811757446,1.0,0.05,0.0,0.03208433901875982,1.1553270496703552,0.022137168348764225,0.15921071846839566,-0.9033504872428921,29.045680789105642
105.0,113.03283843278591,1.0,0.05,0.0,0.03508070972280786,1.3181856474447549,0.07451117463167198,0.4197997876426278,-0.6844105686308493,7.616219462667141
105.0,122.01302316299973,1.0,0.05,0.0,0.08652296492991172,4.849802467568964,0.05268056443521801,0.7111677728474584,-0.17661329516275925,5.6504145286291765
105.0,119.56618347341781,1.0,0.05,0.0,0.037320613623784714,1.8039156022838145,0.0324522965554249,0.13841418057152924,-0.5397679018437788,4.213439009082646
105.0,76.93890481158111,1.0,0.05,0.0,0.055784050548932713,4.886669793183686,0.04813041466848844,0.3548895248081192,-0.5717124845652728,32.48791108241868
105.0,134.30107064707178,1.0,0.05,0.0,0.02630098542705945,0.7547364291278837,0.07249031259140404,0.1767687341081472,-0.57958082940892,1.4209427378634338
105.0,99.41447170709534,1.0,0.05,0.0,0.014552323490229339,1.781627204026033,0.08998773965395447,0.12716900600655234,-0.6651664428934545,15.529447672949793
105.0,118.45118530045887,1.0,0.05,0.0,0.042038042638120006,4.51567059472364,0.06683269697906503,0.6181891303641537,-0.8721939980014148,6.1095743090736905
105.0,131.87210491423573,1.0,0.05,0.0,0.06916300402847587,1.7787131859539156,0.03368238728604938,0.21706329500488603,-0.15896147493727442,2.9340233780861373
105.0,111.12148278075225,1.0,0.05,0.0,0.0119196400906675,1.7024817028643116,0.013578576264258067,0.14833604670584333,-0.7949506335870877,4.213730741384385
105.0,87.30850361607156,1.0,0.05,0.0,0.05769804117002981,2.8158302527812094,0.06167823513454643,0.3301771511405631,-0.7651857555755127,24.48560599691566
105.0,89.81944230325688,1.0,0.05,0.0,0.06423575058077462,0.8213043005771368,0.074804557102319,0.24472017829511772,-0.13173887377245364,22.598954808006336
105.0,108.48953989709159,1.0,0.05,0.0,0.05752915924354739,4.366994015154699,0.0721603447250587,0.26389649703508594,-0.8753726208463839,11.67170568246234
105.0,96.59049569475656,1.0,0.05,0.0,0.07826627382019455,2.0101696637395263,0.0602630849284982,0.11409796745962357,-0.7363157251480461,18.211934105543452
105.0,93.70524648830462,1.0,0.05,0.0,0.048506901687486746,2.7013996134669735,0.02502387070066315,0.10263122693546803,-0.6116653174129643,17.788684439106913
105.0,124.84446421146174,1.0,0.05,0.0,0.045155028050151175,4.0506642225415055,0.04482241305218648,0.5831561775309192,-0.9008096612465311,2.7048959851339065
105.0,113.58637254357205,1.0,0.05,0.0,0.02306490637725534,4.517814800328825,0.04509557996810219,0.3992071331814385,-0.26257423450175776,6.883059753450851
105.0,132.15281437628687,1.0,0.05,0.0,0.05939859733796881,1.7069209847066091,0.08619628029270798,0.503436333580488,-0.10590894307523391,4.28712857939163
105.0,108.88672522852569,1.0,0.05,0.0,0.01716302046521396,2.458000174345508,0.05640517748755874,0.5090997211515166,-0.4246386044518957,8.80008131335467
105.0,132.4341125596642,1.0,0.05,0.0,0.07751378904358967,4.166467420476485,0.08092363553538667,0.3591211758814741,-0.7910754610567212,4.263355019976403
105.0,87.52848555702023,1.0,0.05,0.0,0.06086411624000616,2.6839167787672547,0.051136763590078405,0.4421005604690269,-0.47192319116578546,23.963081839746618
105.0,132.83629026221527,1.0,0.05,0.0,0.03925251546564676,4.992032213617935,0.05884598859074111,0.6055722866476155,-0.857058556987053,2.4359154072330416
105.0,92.31387485363216,1.0,0.05,0.0,0.02068142161809336,2.147327275883624,0.05607161843430433,0.20521270512817072,-0.12345479140472893,19.282445648754642
105.0,135.26010987059743,1.0,0.05,0.0,0.08235713857273903,1.6455502620957139,0.07277539315669615,0.3758499851508782,-0.941510437711977,2.3612435144815396
105.0,114.85806962124813,1.0,0.05,0.0,0.03425184305452196,4.916106289037276,0.08791680439663596,0.6279311990696516,-0.7166133326384869,9.15637740823015
105.0,111.90655366575267,1.0,0.05,0.0,0.06229618824359905,2.620834717455174,0.062004780035767634,0.28799740709618393,-0.23166375167670517,9.597686361540418
105.0,93.33208542630872,1.0,0.05,0.0,0.013415598381891077,1.0191859688312261,0.02998379364634808,0.20682420277433602,-0.9024727068073477,17.500032306739282
105.0,109.22766371799847,1.0,0.05,0.0,0.07769358734075833,1.7425919622253396,0.0370281861392314,0.21249496833784104,-0.33442582138326615,10.279649770716732
105.0,100.37638809579683,1.0,0.05,0.0,0.07583237574037296,3.604395890865294,0.041213324830033655,0.4658301881916367,-0.4790696586771735,14.571821017617781
105.0,99.25409638725536,1.0,0.05,0.0,0.08014371395601431,3.446576894852192,0.07341794336893413,0.7004454163840389,-0.1514656433452315,16.76296482944306
105.0,99.42479252351896,1.0,0.05,0.0,0.07336587870623618,1.7251545266271602,0.06451780469760517,0.2681092693071514,-0.6282207517990815,16.539935023599877
105.0,108.83563400400743,1.0,0.05,0.0,0.07117192023813773,4.637924413821792,0.05780260191885261,0.507519861310208,-0.7986871319774526,10.644925425388287
105.0,86.44346142735405,1.0,0.05,0.0,0.06946247672949561,4.052028084238975,0.03634472487886786,0.3744668552744461,-0.6628104343516905,24.36644214775491
105.0,93.68168301767382,1.0,0.05,0.0,0.020265684355503317,2.460473159627486,0.06771957067238944,0.28666278809670476,-0.7566689163460261,19.150408231058943
105.0,74.81509791582661,1.0,0.05,0.0,0.028869923723063635,1.8147898455789657,0.07595862123041563,0.2843612912901501,-0.6268848668918201,34.56102820399427
105.0,117.62581344515547,1.0,0.05,0.0,0.03252091233430478,4.511628798485017,0.03975694054472291,0.5607531841565639,-0.41597980807651824,4.893560598632141
105.0,77.41991755243626,1.0,0.05,0.0,0.04881166295123201,0.8540289388189739,0.03423819435784873,0.20626354002390818,-0.40817797259373,31.955700361550495
105.0,123.32200250624143,1.0,0.05,0.0,0.019157365502491558,3.3933814488395004,0.06950229554399673,0.6083506015560558,-0.7166817760048934,4.086027072416202
105.0,128.51673246909755,1.0,0.05,0.0,0.03607799877746231,1.832415023377676,0.05382875291399944,0.18406399270739968,-0.6201597420343519,2.8849489575636458
105.0,125.82725892732206,1.0,0.05,0.0,0.05282785819789345,4.951511129142486,0.023424761516587345,0.3221794618650478,-0.9468645252760505,1.764793488578308
105.0,134.44397901766442,1.0,0.05,0.0,0.07124807224918504,1.5668000530750181,0.07259252786236921,0.1070712220951547,-0.12535483865257624,4.08675711948276
105.0,78.51865741115108,1.0,0.05,0.0,0.03934113214052881,2.5850119227930026,0.08905541379786595,0.409907280573633,-0.3434482323122854,31.72377407507281
105.0,111.42009950234637,1.0,0.05,0.0,0.016338643216503457,4.703916553197469,0.06347136558184537,0.17208097498343128,-0.17675431766927618,9.19959683890077
105.0,119.72104232941781,1.0,0.05,0.0,0.030211148526541894,3.5679963671370527,0.08598135006475789,0.17235513184947832,-0.4398482062217074,7.526738952165503
105.0,116.50655260058765,1.0,0.05,0.0,0.02328769059388476,2.479911779765011,0.0397026710847694,0.2692772609300066,-0.11250070959892078,5.152818708254895
105.0,129.80329459469485,1.0,0.05,0.0,0.04834987220671454,3.203551316147479,0.017966041706179887,0.33799213812297746,-0.5553977654829295,0.9789770422550806
105.0,89.02576257430387,1.0,0.05,0.0,0.04889850400216633,4.464255098108021,0.08111151050613793,0.2483101015749662,-0.7663508569986455,23.688466223416377
105.0,109.23588433775686,1.0,0.05,0.0,0.06822968964285907,1.8157816803379592,0.07224560359677606,0.17961580792508486,-0.3973066197787489,11.480845861512407
105.0,104.43856722377494,1.0,0.05,0.0,0.04298031513062896,3.7041529358960275,0.03990894669450786,0.1113189885176187,-0.6746657852612852,11.38685695712881
105.0,91.96144449705794,1.0,0.05,0.0,0.05788057903604193,2.8697537874645107,0.05384583349451458,0.16581816193958418,-0.5226129892884448,20.49753238764488
105.0,97.29861445300686,1.0,0.05,0.0,0.08926951757395638,2.402099709772361,0.05984259718324394,0.4590342009947176,-0.5572910542156806,17.954874495637306
105.0,78.42764767958542,1.0,0.05,0.0,0.07342929719072383,0.947322496411181,0.019217141224425145,0.1402431134403736,-0.4789094077707196,31.268954717692928
105.0,87.534033683631,1.0,0.05,0.0,0.07792664158027413,3.798481153243652,0.07834298836582007,0.5218991058460861,-0.9378907728300704,25.236734597990342
105.0,95.35802259181659,1.0,0.05,0.0,0.011190669908338018,4.134060495006909,0.05340944996685646,0.6442513035953454,-0.37189092594132567,17.351151525840496
105.0,77.12387257184837,1.0,0.05,0.0,0.06626085856826561,2.736084724286438,0.0828282820032515,0.21230722331492038,-0.8253461990385975,33.097791517713745
105.0,120.01596603351422,1.0,0.05,0.0,0.04316404517279396,3.960657472547879,0.06276536279035999,0.597708415452713,-0.1956389214804206,6.119466009593938
105.0,115.48369809567804,1.0,0.05,0.0,0.06595190694538741,2.3345174417323697,0.04281528120289008,0.10664562273481046,-0.6308685482518764,7.35620610644533
105.0,80.87969993874219,1.0,0.05,0.0,0.05910305094460878,4.0526618530522995,0.03844369816758209,0.1548390545442585,-0.6895098497072961,28.786357292475248
105.0,103.29714802607239,1.0,0.05,0.0,0.08807898892877282,2.1831435181310894,0.07974877238140239,0.3584350265237045,-0.8579547810722478,15.238027575078466
105.0,88.5292782444457,1.0,0.05,0.0,0.03857944954755622,4.395055675074458,0.03577205362674668,0.2419161735196366,-0.1844919316734206,21.970794593298415
105.0,124.62063111972465,1.0,0.05,0.0,0.021816578282659226,3.6724483186787347,0.042645470524240774,0.17849315908532631,-0.4416851043092076,3.2409801121724957
105.0,88.19103266590584,1.0,0.05,0.0,0.05334373017367558,3.9709968748863225,0.04723544387306431,0.21367929642497302,-0.11410116581319774,22.824582835264472
105.0,96.76322941835869,1.0,0.05,0.0,0.0506880078941492,3.302185532134696,0.08753437076574705,0.16863994677950017,-0.9164684904269257,18.68632065411626
105.0,91.98234347095739,1.0,0.05,0.0,0.07677615118683263,3.9421588238367744,0.07441088939010693,0.5100069265106071,-0.7413934392627051,21.826210542364358
105.0,131.35386877464595,1.0,0.05,0.0,0.051023284537042995,1.758997488177765,0.04274803322588075,0.1094583094994792,-0.28470676965464325,2.7956116184251867
105.0,100.03419964165634,1.0,0.05,0.0,0.02360533994352119,4.312132404628014,0.021252230622642213,0.4135500103290757,-0.9043145746229385,12.406968096194857
105.0,123.49036225807826,1.0,0.05,0.0,0.027415329139985185,4.122404137344862,0.05016065917739004,0.5304332487203401,-0.607357151629436,3.557354725828838
105.0,92.48516063787194,1.0,0.05,0.0,0.0898195853272138,4.407916726272515,0.04943001740784186,0.5227486947079267,-0.5823708549543753,20.48171012099789
105.0,75.24941094522372,1.0,0.05,0.0,0.08327444924833681,4.078261542331602,0.05721013583175283,0.5015334593918727,-0.2958178417794062,34.267935214161874
105.0,124.82220405130582,1.0,0.05,0.0,0.08906106965206725,3.3642144441527266,0.0768423973507606,0.44490128958410224,-0.5681703648350236,6.124329604916028
105.0,77.45019760467633,1.0,0.05,0.0,0.04919365455775436,4.562835599712036,0.0803461072410719,0.22856264568936016,-0.23634587175960553,32.47554455684976
105.0,112.15418370074443,1.0,0.05,0.0,0.08463254772121927,3.063219595397168,0.07776509530152569,0.2562147526990655,-0.42423081235299986,10.902768681865446
105.0,85.35343662386403,1.0,0.05,0.0,0.08280273027496664,4.6228955341339555,0.07645485035335399,0.6457833546679295,-0.41802772141159195,26.60371823832159
105.0,136.21279605744905,1.0,0.05,0.0,0.0503434722126357,2.3895592799389767,0.06923448038530756,0.1820657805012368,-0.6630441783560708,2.72467019162597
105.0,103.92907423836814,1.0,0.05,0.0,0.01638406540578661,4.736501861395796,0.04463851690960203,0.45222799789434365,-0.7410905831047818,11.455084095701107
105.0,91.11707695996104,1.0,0.05,0.0,0.04503878038870055,3.261027355776786,0.06253216826194168,0.6372038083408964,-0.3540194161590309,21.30101556897811
105.0,118.23678441623434,1.0,0.05,0.0,0.015650123483802778,3.4628437165893597,0.06265405328128854,0.49955745236985905,-0.26294299208377614,5.9325158444754615
105.0,115.28497473995445,1.0,0.05,0.0,0.058751851637379074,2.218702532465119,0.08276748322064206,0.4625960459732682,-0.834236221782188,8.357812611050448
105.0,85.54047356327119,1.0,0.05,0.0,0.08643778793830863,1.1635795233319162,0.04222701805741326,0.14484971251713108,-0.1881969005568378,25.823203522951626
105.0,99.68111251471402,1.0,0.05,0.0,0.03670929058943135,3.276679851937035,0.023498757286537473,0.18737388996338322,-0.9023193125726644,13.144662345621617
105.0,121.981278127988,1.0,0.05,0.0,0.0428994098785627,1.7635849461027464,0.06075953716165689,0.35088216662321003,-0.24218167511004984,5.028444685681069
105.0,92.5846167107205,1.0,0.05,0.0,0.03734663425468534,1.9532862744520503,0.05864795844451285,0.38573274343925246,-0.3046243026300486,19.7070792833724
105.0,116.68270940762534,1.0,0.05,0.0,0.030326389405410853,1.333528526956668,0.07906157878303297,0.44288212576894226,-0.5355604519259993,6.134706680832158
105.0,83.6796567668161,1.0,0.05,0.0,0.042770338073845844,2.278056231322581,0.03766670031288356,0.28371228138744975,-0.27220566167128835,26.285042151966138
105.0,104.00069472719359,1.0,0.05,0.0,0.05836316522251654,3.321300731177973,0.02191257891535206,0.29668128600277177,-0.30037978212371086,10.735437331974722
105.0,128.32404458879384,1.0,0.05,0.0,0.014674926701269677,3.6025727580034883,0.07357419300079025,0.4830888377014939,-0.5853467079670942,3.5276617375981223
105.0,82.79885065038022,1.0,0.05,0.0,0.04510364567431665,4.584650725945404,0.05426811936946415,0.31711567615429126,-0.80429888262998,27.63655026819462
105.0,132.22684506353923,1.0,0.05,0.0,0.08479433257981743,2.584922436610712,0.055207452780296214,0.5088747214382586,-0.14939831343585974,3.764771539060109
105.0,102.86718191955941,1.0,0.05,0.0,0.0795560876876819,4.942895594282173,0.027229967963052215,0.21171353996755432,-0.6120428796264634,12.013680950582415
105.0,116.79487571109478,1.0,0.05,0.0,0.015587922348042507,1.43456746427089,0.07641608005252103,0.33204852067167956,-0.37141321618278356,5.819374373448587
105.0,75.11169361312982,1.0,0.05,0.0,0.0784579323861823,3.26802751036573,0.013426524719215632,0.27743220703644444,-0.5774510260974226,33.83003345752408
105.0,132.9137331614251,1.0,0.05,0.0,0.061357284903091745,4.834996689175553,0.08337365513570139,0.5187952250364576,-0.35089031447559094,4.416679550624348
105.0,93.8550265367161,1.0,0.05,0.0,0.03901684263294965,4.920448231685522,0.014241911221385949,0.19910560237381358,-0.7589126267465416,16.775071543707398
105.0,100.64850447511266,1.0,0.05,0.0,0.08327664573559643,2.304591149603528,0.062472396942894,0.1646808566176839,-0.6440080596559359,15.945381383628884
105.0,123.43866565451742,1.0,0.05,0.0,0.02173415523283361,1.277729645660978,0.062015427976835596,0.11353820021616774,-0.7447865524865328,3.5757160344406826
105.0,75.89402245343364,1.0,0.05,0.0,0.017971885892215874,4.1109469482783805,0.07216621158764594,0.3198808571604398,-0.3734002753517316,33.53838580920865
105.0,101.86614324289513,1.0,0.05,0.0,0.08947179256217609,4.626761670693534,0.031012481362637005,0.417326852624855,-0.7025541600848992,13.147150637634374
105.0,94.36484357020791,1.0,0.05,0.0,0.041882458186920914,4.1164443056729505,0.08533641511103575,0.3016438850910841,-0.7096766606030707,20.110746611004103
105.0,105.99095726332072,1.0,0.05,0.0,0.07651964137850165,0.8887056114093169,0.029216370449251718,0.22065177335411507,-0.111935785278922,12.134262476281744
105.0,130.99611219215066,1.0,0.05,0.0,0.02506012149860523,3.672157924032544,0.03407492276360841,0.42607329602115784,-0.31389107281393347,1.4579561285495988
105.0,80.01534623818412,1.0,0.05,0.0,0.039864851814511,2.7183466226120108,0.08441845820721035,0.6514282281430369,-0.3765239917750083,30.574569786293566
105.0,102.88543199666275,1.0,0.05,0.0,0.07458598175101618,4.21926788037219,0.0741565180730328,0.5045890791871761,-0.9211415024081542,14.627742906542498
105.0,89.72780109766138,1.0,0.05,0.0,0.0771769147253341,3.5486090746530703,0.04776056919996315,0.50996487803642,-0.5172218527778905,22.357008550639886
105.0,131.57501917942955,1.0,0.05,0.0,0.011216587833038635,4.887997722861696,0.020331395268473103,0.2973911842818874,-0.5955791641511172,0.4064745287240234
105.0,96.84762651199507,1.0,0.05,0.0,0.04898298296256489,4.349591106510442,0.05111171558995115,0.18598972858470125,-0.945420728450346,16.9166219741845
105.0,126.16561527788465,1.0,0.05,0.0,0.086270643579865,4.6584712193355875,0.05614624285658812,0.4442201421574815,-0.8711964763829562,4.210553241403253
105.0,117.23472895849967,1.0,0.05,0.0,0.052883904740195525,3.8996584780495365,0.0746560634693912,0.2214940312914344,-0.34392143410469533,8.22966834694326
105.0,117.01467733716646,1.0,0.05,0.0,0.033034774855892166,1.7891923872728641,0.08537883599662226,0.25793364339913705,-0.6366609338859186,7.313362431322305
105.0,106.94282043815608,1.0,0.05,0.0,0.03929131343007402,3.649327974636496,0.08932944979581939,0.5217736758890802,-0.11933239251338068,12.847126360167426
105.0,93.1311440565743,1.0,0.05,0.0,0.027142947538150386,4.892227317188745,0.031024961477866028,0.4002133970882379,-0.8906629903462685,18.42329622819117
105.0,101.219824041057,1.0,0.05,0.0,0.03562908702143519,3.5201269542088562,0.010681080898101991,0.22576896381784434,-0.3971851668454788,10.898685398359213
105.0,84.44550977695795,1.0,0.05,0.0,0.08135410810112895,1.0691345481791303,0.04733092612055765,0.27321384325182524,-0.35033231794312647,26.868771391946797
105.0,85.31213703514882,1.0,0.05,0.0,0.06273190204031252,4.0138553849521355,0.04262811131337351,0.5347252306499392,-0.9034510895617558,25.44497308726625
105.0,107.5774900364408,1.0,0.05,0.0,0.05569191958840319,4.716781469192018,0.06772877075120061,0.16329360883497807,-0.4959210079073924,11.90134655757707
105.0,93.69309098547417,1.0,0.05,0.0,0.08332293206797292,0.6925039877841893,0.03881769358001918,0.19097773748357477,-0.9003327266547566,20.509692984575146
105.0,75.47615506705506,1.0,0.05,0.0,0.06986344333825599,3.331037923585986,0.03442213092790883,0.33696637691319004,-0.7985187000978297,33.830783397746366
105.0,123.55900539121708,1.0,0.05,0.0,0.0811923834649443,3.747366465818698,0.08861383477069246,0.7056535145189708,-0.5143069415738741,6.6338622587770635
105.0,94.49821542324297,1.0,0.05,0.0,0.05290256088529242,1.6167032312014162,0.08873617628878314,0.25277361931174236,-0.8373339510741833,19.901037650735816
105.0,98.13737172069662,1.0,0.05,0.0,0.07123484761703545,3.7106861397264033,0.08716700687430483,0.30807622960732023,-0.24696100506431284,18.125702509703384
105.0,118.33407713381966,1.0,0.05,0.0,0.059996839513014294,0.6875942756293573,0.06204350064210839,0.27095824213309816,-0.2302967702450891,6.80587025846509
105.0,86.61422054089681,1.0,0.05,0.0,0.017714955780461148,4.769309334289264,0.06306457582243602,0.4347824956561992,-0.6429924991972185,24.617140533010456
105.0,119.5234769371981,1.0,0.05,0.0,0.08499100310894726,4.15851377622046,0.03864286323661058,0.43219848135980765,-0.5334839803411521,5.3892160887452984
105.0,118.91933107817626,1.0,0.05,0.0,0.030284275256279768,0.8304615362239918,0.05654480841431082,0.1548093743938619,-0.2554939551138278,4.865202192248664
105.0,90.79857059130546,1.0,0.05,0.0,0.02352592872412397,3.5057035768289677,0.0828906025938197,0.26212798671060333,-0.6132130385298249,22.028099185199316
105.0,74.97756894378085,1.0,0.05,0.0,0.08214949980697081,3.5567909003090596,0.04513134518951184,0.18010250326051036,-0.44680557705990553,34.22524338447202
105.0,116.24821513406667,1.0,0.05,0.0,0.05281131901868782,3.2875479679472948,0.05975662267813702,0.15738567499341632,-0.1806352377611785,7.698887625184695
105.0,111.67667048165883,1.0,0.05,0.0,0.05537611693543011,3.1182725350226432,0.06597830729507403,0.3446229732692462,-0.3577278994790093,9.687173941996429
105.0,95.56526678549892,1.0,0.05,0.0,0.04715983618646595,1.0877751634647017,0.047222115747497,0.2642274075711068,-0.49623024902950436,17.552937205263742
105.0,134.86978484788182,1.0,0.05,0.0,0.08172129607402945,0.5822905057225102,0.07582122497387804,0.18617931686213782,-0.5439967466948828,3.898147100485559
105.0,108.55962838228423,1.0,0.05,0.0,0.050514191699544554,2.087841145219501,0.05381855585012353,0.463763993608583,-0.16954669764989438,9.982899572760811
105.0,129.51092943605784,1.0,0.05,0.0,0.04332465641837385,3.6516453371569955,0.0649797788096512,0.6053318432196817,-0.8242170371952986,2.815889815051701
105.0,110.58514407819754,1.0,0.05,0.0,0.04798109421473552,3.149798843327148,0.03540136272523358,0.17761484520134754,-0.8220295513859737,8.073407377500953
105.0,111.86481134345317,1.0,0.05,0.0,0.07976607686257228,2.55671225601798,0.08466878587664003,0.6301645916985501,-0.7910565603652717,10.360924246252624
105.0,125.7654100820776,1.0,0.05,0.0,0.07394239620609276,3.46478865756247,0.08007357018323266,0.6476567745557692,-0.599578629836429,5.2697001195596656
105.0,132.69102358901188,1.0,0.05,0.0,0.028819878818772585,4.802164077809604,0.02914119780693169,0.20698296860178575,-0.2166378836574827,1.3099717063615461
105.0,97.56698586775191,1.0,0.05,0.0,0.010474855182993872,4.487009478159119,0.031842623857705095,0.3705640035069422,-0.9331779558932262,14.638940078919234
105.0,134.36321214755807,1.0,0.05,0.0,0.03274858861436185,2.487578355323989,0.08965810540066123,0.11628870708444432,-0.8600880887079227,3.585827470919598
105.0,125.46969374423801,1.0,0.05,0.0,0.052338305219693126,4.698260904845979,0.05762316226228601,0.22432963249377963,-0.45786344482145724,4.700109303014101
105.0,95.69494438510597,1.0,0.05,0.0,0.030484783190793688,1.7178752664402617,0.033716823649164875,0.25636399432843693,-0.8583403556755576,16.549470359773228
105.0,82.08362239821659,1.0,0.05,0.0,0.06894819053296235,2.6075739317377113,0.061383399207305886,0.34338888332501627,-0.7248171939335245,28.776614458300426
105.0,134.7361844336997,1.0,0.05,0.0,0.05585464782333226,3.639119022115585,0.04547100115344396,0.5354583905757925,-0.46017752557530694,1.7580272538974744
105.0,94.20230719480719,1.0,0.05,0.0,0.06365352062638815,4.765943091881686,0.07220528079022236,0.36051629405693353,-0.12982390855017323,19.75616572212681
105.0,114.04304289092183,1.0,0.05,0.0,0.049090708321581765,2.8960848897633644,0.08995943693197957,0.10002889362379114,-0.39893336712997685,10.042026354010982
105.0,104.8644648342515,1.0,0.05,0.0,0.04200808046271252,1.1032139502882914,0.07580942213287012,0.3041402689330048,-0.2008276028201771,12.224564216393407
105.0,127.03996215802633,1.0,0.05,0.0,0.06808374748772004,1.8546531371394686,0.015627104861367622,0.13414100320497704,-0.432286411650863,2.863366931124405
105.0,92.79730099905679,1.0,0.05,0.0,0.08883096062986932,0.8935305860827057,0.08394981542934443,0.2765623043829313,-0.6658411408165323,21.90232371628107
105.0,89.37244518514345,1.0,0.05,0.0,0.0822208366288435,4.821199495364716,0.06202381096967687,0.6405002372416788,-0.2442087287788991,22.943006278004013
105.0,85.99192967881676,1.0,0.05,0.0,0.033884448483290856,4.679155688759804,0.013539668128518546,0.18419203609294432,-0.4188063888724509,23.44036686065052
105.0,120.54580735424909,1.0,0.05,0.0,0.08061467975276401,4.467575185370688,0.08376004118139008,0.2072084667802106,-0.9361742943351912,7.99080160878233
105.0,102.77322654462175,1.0,0.05,0.0,0.03399263311510324,1.8272199148139996,0.08023094592955236,0.16142556770152486,-0.820356601599804,13.909685312054668
105.0,96.12163401269767,1.0,0.05,0.0,0.0863257384166962,2.6000485435361913,0.01855608004432585,0.15829808799246065,-0.6082459293455318,16.798458675433697
105.0,134.3872461250917,1.0,0.05,0.0,0.07856292273839613,4.388437897874409,0.054995102702637834,0.5922814234647898,-0.7766462508150664,2.13656956705463
105.0,115.64476576953393,1.0,0.05,0.0,0.08346720304008462,1.5074447984908046,0.07939145559189102,0.3286419414304162,-0.24775580068311842,9.46378872654827
105.0,127.40140973174695,1.0,0.05,0.0,0.030870228695296896,2.3547418737928125,0.052954801833522795,0.35746115409765467,-0.26215916029420383,3.108570190312592
105.0,84.59716397997289,1.0,0.05,0.0,0.05214575848671595,3.2782940248735155,0.08571632549570116,0.6658570062389426,-0.759785369705408,27.416672337141918
105.0,107.51926976185594,1.0,0.05,0.0,0.07166723386286183,2.115432996341545,0.06158090723032451,0.4306673657408612,-0.23502767360036814,11.6711517336807
105.0,90.73594533690827,1.0,0.05,0.0,0.024041994073950024,1.5263352971524684,0.06482289530620616,0.3159471580030839,-0.8281282555888523,21.119599593680633
105.0,105.47009979434507,1.0,0.05,0.0,0.044749704248728706,2.7575404490370063,0.08157008492004915,0.2600862463689634,-0.863874638454157,13.173828906195363
105.0,78.72935929023612,1.0,0.05,0.0,0.08101318407314359,2.0218728310602123,0.08437607919397536,0.25761264425970964,-0.5668968320649113,31.953813004405447
105.0,112.60364531375889,1.0,0.05,0.0,0.015505940707430756,3.552493812005361,0.022450883897297547,0.37822793421947554,-0.3183487831381837,4.775838264857872
105.0,113.60978127839395,1.0,0.05,0.0,0.06671022024397501,2.6352671662802356,0.07958754762987778,0.24374558867544618,-0.41085499648637436,9.94615373056056
105.0,129.62549394906708,1.0,0.05,0.0,0.06124585617405415,4.779505167224093,0.06310086268223836,0.22801780224672036,-0.7313591913940392,4.057759088102033
105.0,91.8922077252382,1.0,0.05,0.0,0.05255239895241097,3.8760614800900446,0.05820503100091428,0.16229060281263208,-0.671524352848573,20.64870274157955
105.0,106.18135948726768,1.0,0.05,0.0,0.05385736975510936,2.057809967006079,0.07759233153722517,0.4541333623368351,-0.4522948075758051,12.456569031239981
105.0,91.57628956077734,1.0,0.05,0.0,0.0343317048498356,4.570222863347895,0.06741388296788638,0.45977023373447334,-0.9346494582641843,21.445503406171817
105.0,122.94398644683565,1.0,0.05,0.0,0.05866018769470066,4.81141279208929,0.05581013656762986,0.5483724397720662,-0.3261725197133374,5.107241995700963
105.0,87.39417282520746,1.0,0.05,0.0,0.03639263176971824,1.6656574347570683,0.06264538527856134,0.14472854222132564,-0.815097281368535,23.76535364804731
105.0,87.83976893242227,1.0,0.05,0.0,0.015626733126010754,3.6387037373537363,0.06721197683370668,0.6743011589198381,-0.7945471513964408,23.91608809339258
105.0,124.28801407309486,1.0,0.05,0.0,0.06712069997322997,3.715149554345728,0.05018120408895926,0.40596482479394,-0.9166264695968467,4.055637614338392
105.0,76.62786457148682,1.0,0.05,0.0,0.04090121478499325,4.791634940480131,0.043539591077387085,0.4734184778228224,-0.7857318199759167,32.719324866504635
105.0,76.61829717447705,1.0,0.05,0.0,0.017512446001942884,2.3157584365888373,0.020895914130928187,0.14306246300482073,-0.5873266251531062,32.18398399484097
105.0,131.22729834977295,1.0,0.05,0.0,0.03901085823105688,4.459711574495649,0.07695014951014152,0.6007629333079759,-0.13937049994206085,4.264665892977117
105.0,114.14779197356332,1.0,0.05,0.0,0.02286471085346506,3.7128862283809694,0.06055778079236305,0.40839154426834867,-0.9419622973930727,7.111386941198239
105.0,110.22666236895317,1.0,0.05,0.0,0.02615872703903121,2.1338072695103416,0.07555773721605512,0.1791615093310162,-0.6210246930548772,9.770858320303702
105.0,114.83949948198986,1.0,0.05,0.0,0.023938708834571647,4.367665867844656,0.08668245740813806,0.16366302644243036,-0.34641576910073557,9.405019047436168
105.0,126.89824463291755,1.0,0.05,0.0,0.017085451339419834,3.4307826670927426,0.03852621891518703,0.29048543445100194,-0.17376176038452518,2.385963488838948
